utc_timestamp,cet_cest_timestamp,DE_price_day_ahead,DE_solar_generation_actual,DE_wind_onshore_generation_actual,FR_solar_generation_actual,FR_wind_onshore_generation_actual,FR_price_day_ahead,SE_price_day_ahead,SE_wind_generation_actual,DE_generation,FR_generation,SE_generation
2017-12-31T23:00:00Z,2018-01-01T00:00:00+0100,28.32,0,28660,-1,10323,6.74,26.33,1916.982428,45313.90816,57534,16054
2018-01-01T00:00:00Z,2018-01-01T01:00:00+0100,10.07,0,30106,-1,10002,4.74,26.43,1771.423523,44142.34694,56898,15714
2018-01-01T01:00:00Z,2018-01-01T02:00:00+0100,-4.08,0,30773,-1,9854,3.66,26.1,1701.417325,42825.42857,54375,15745
2018-01-01T02:00:00Z,2018-01-01T03:00:00+0100,-9.91,0,31641,-1,9630,1.26,24.7,1709.392826,42276.46939,51887,15508
2018-01-01T03:00:00Z,2018-01-01T04:00:00+0100,-7.41,0,31528,-1,9346,-20.1,24.74,1664.235945,42205.55102,50308,15324
2018-01-01T04:00:00Z,2018-01-01T05:00:00+0100,-12.55,0,32063,-1,9295,-31.82,18.01,1642.155944,41956.89796,50424,15516
2018-01-01T05:00:00Z,2018-01-01T06:00:00+0100,-17.25,0,31447,-1,9255,-28.66,17.78,1723.694171,41102.68367,50909,15784
2018-01-01T06:00:00Z,2018-01-01T07:00:00+0100,-15.07,0,30918,-1,9366,-13.71,17.8,1917.090244,41524.14286,51150,16028
2018-01-01T07:00:00Z,2018-01-01T08:00:00+0100,-4.93,174,30311,2,9226,-4.14,19.76,2057.135815,42384.06122,50747,16258
2018-01-01T08:00:00Z,2018-01-01T09:00:00+0100,-6.33,1565,30811,278,8987,2.03,20.73,2084.396838,44587.63265,52177,16580
2018-01-01T09:00:00Z,2018-01-01T10:00:00+0100,-4.93,4037,31738,944,8678,-15.51,24.76,2132.840847,47347.32653,54278,17108
2018-01-01T10:00:00Z,2018-01-01T11:00:00+0100,0.45,6000,32300,1460,8681,-0.42,25.68,2201.565157,50052.81633,56689,17322
2018-01-01T11:00:00Z,2018-01-01T12:00:00+0100,0.12,6409,31596,1528,8903,2.3,24.09,2146.552059,51191.33673,59334,17577
2018-01-01T12:00:00Z,2018-01-01T13:00:00+0100,-0.02,5685,29291,1412,8717,2.3,25.01,2190.04204,50203.92857,57018,17674
2018-01-01T13:00:00Z,2018-01-01T14:00:00+0100,0,4028,25578,1038,8084,5,25.81,2171.05436,49271.9898,54742,17940
2018-01-01T14:00:00Z,2018-01-01T15:00:00+0100,-0.03,1548,22183,706,7703,8.56,26.46,2143.20433,49479.56122,54284,18464
2018-01-01T15:00:00Z,2018-01-01T16:00:00+0100,1.97,41,19523,261,8378,9.42,27.03,2142.139243,51626,55347,18882
2018-01-01T16:00:00Z,2018-01-01T17:00:00+0100,9.06,0,18211,29,9385,12.46,27.43,2062.695512,55181.18367,59937,18964
2018-01-01T17:00:00Z,2018-01-01T18:00:00+0100,0.07,0,17724,-1,9632,15.93,27.29,2113.618297,56019.19388,62502,18724
2018-01-01T18:00:00Z,2018-01-01T19:00:00+0100,-4.97,0,17339,-1,9660,22.02,26.96,2082.368164,54557.16327,62161,18444
2018-01-01T19:00:00Z,2018-01-01T20:00:00+0100,-6.98,0,16500,-1,9524,20,26.7,1999.795404,51957.53061,60140,17962
2018-01-01T20:00:00Z,2018-01-01T21:00:00+0100,-24.93,0,16488,-1,9485,21.95,26.47,1962.335328,50253.22449,58050,17307
2018-01-01T21:00:00Z,2018-01-01T22:00:00+0100,-4.87,0,16059,-1,9182,23.52,26.09,1944.909552,49510.64286,61037,16822
2018-01-01T22:00:00Z,2018-01-01T23:00:00+0100,-28.93,0,15814,-1,8793,16.35,24.88,1974.346279,46437.89796,60175,15874
2018-01-01T23:00:00Z,2018-01-02T00:00:00+0100,-33.57,0,15486,-1,8693,14.43,25.28,1884.809235,43401.69388,56031,15306
2018-01-02T00:00:00Z,2018-01-02T01:00:00+0100,-45.92,0,15233,-1,8393,10.26,23.16,1903.645705,41505.7551,55271,14998
2018-01-02T01:00:00Z,2018-01-02T02:00:00+0100,-48.29,0,14756,-1,8100,7.48,24.78,1867.958086,40825.34694,53211,14892
2018-01-02T02:00:00Z,2018-01-02T03:00:00+0100,-44.99,0,14639,-1,7616,4.52,25.03,1832.968872,41174.07143,51514,15036
2018-01-02T03:00:00Z,2018-01-02T04:00:00+0100,-48.93,0,15245,-1,7100,4.24,25.73,1830.187825,42762.21429,51848,16009
2018-01-02T04:00:00Z,2018-01-02T05:00:00+0100,-29.91,0,15575,-1,6717,8.36,26.84,1761.108082,46416.7449,55053,16815
2018-01-02T05:00:00Z,2018-01-02T06:00:00+0100,-0.01,0,16224,-1,6075,22.58,27.8,1710.429596,53270.91837,59668,17252
2018-01-02T06:00:00Z,2018-01-02T07:00:00+0100,37.43,0,16570,-1,5177,41.92,30.5,1655.127475,59575.42857,63430,19206
2018-01-02T07:00:00Z,2018-01-02T08:00:00+0100,48.06,81,16310,2,4696,47.95,31.93,1577.046694,63559.41837,65231,19705
2018-01-02T08:00:00Z,2018-01-02T09:00:00+0100,50.74,907,16074,222,4500,49.9,33.53,1467.933078,65474.04082,67170,19794
2018-01-02T09:00:00Z,2018-01-02T10:00:00+0100,47.57,2203,15546,670,4347,50,35.04,1319.724134,67298.03061,68069,20224
2018-01-02T10:00:00Z,2018-01-02T11:00:00+0100,43.94,3157,15436,912,4042,49.7,35.22,1155.53906,68870.4898,69604,20342
2018-01-02T11:00:00Z,2018-01-02T12:00:00+0100,40.97,3432,16316,1102,3994,48.16,34.56,1130.362001,69242.47959,70524,20308
2018-01-02T12:00:00Z,2018-01-02T13:00:00+0100,44.95,3244,15554,1101,4354,47.24,34.1,1126.674297,68485.71429,68578,20167
2018-01-02T13:00:00Z,2018-01-02T14:00:00+0100,49.64,2392,14061,980,4776,46.1,35.98,1085.857406,67397.35714,66537,20272
2018-01-02T14:00:00Z,2018-01-02T15:00:00+0100,53.67,869,13466,596,5658,43.86,38.05,1191.527826,67080.77551,65625,20792
2018-01-02T15:00:00Z,2018-01-02T16:00:00+0100,56.01,40,13671,232,6833,43.64,41.67,1297.709344,68223.27551,66003,20972
2018-01-02T16:00:00Z,2018-01-02T17:00:00+0100,56.95,0,14885,14,7704,47.37,42.39,1284.326473,71119.58163,69383,21176
2018-01-02T17:00:00Z,2018-01-02T18:00:00+0100,62.08,0,16092,-2,8267,46.08,37.79,1149.26247,70815.84694,71341,21076
2018-01-02T18:00:00Z,2018-01-02T19:00:00+0100,62.11,0,17731,-1,8517,41.08,33.8,1206.728073,69242.32653,68723,20344
2018-01-02T19:00:00Z,2018-01-02T20:00:00+0100,57.99,0,19276,-1,8906,34.94,30.88,1192.026687,65286.76531,64360,19404
2018-01-02T20:00:00Z,2018-01-02T21:00:00+0100,55.64,0,20616,-1,9296,25.46,28.85,1109.501595,61848.14286,61094,18687
2018-01-02T21:00:00Z,2018-01-02T22:00:00+0100,55.13,0,22104,-1,9527,23.25,27.99,1030.576486,59518.53061,63456,17651
2018-01-02T22:00:00Z,2018-01-02T23:00:00+0100,50.76,0,24289,-1,9858,15.49,27.6,1004.935417,55391.2449,62624,16870
2018-01-02T23:00:00Z,2018-01-03T00:00:00+0100,42.91,0,26736,-1,10260,12.14,27.12,988.41511,52325.20408,57892,16136
2018-01-03T00:00:00Z,2018-01-03T01:00:00+0100,45.22,0,28622,-1,10408,5.48,26.61,989.724626,50384.03061,56219,15764
2018-01-03T01:00:00Z,2018-01-03T02:00:00+0100,45.63,0,30304,-1,10275,5,26.26,1042.061256,49573.21429,53669,15738
2018-01-03T02:00:00Z,2018-01-03T03:00:00+0100,44,0,32504,-1,9719,0.99,26.23,1211.656323,50260.93878,51480,15596
2018-01-03T03:00:00Z,2018-01-03T04:00:00+0100,43.88,0,34245,-1,9399,-0.25,26.42,1442.426818,51975.77551,51479,15742
2018-01-03T04:00:00Z,2018-01-03T05:00:00+0100,45.92,0,34588,-1,9044,3.87,27.47,1676.367046,54872.0102,54621,16252
2018-01-03T05:00:00Z,2018-01-03T06:00:00+0100,51.07,0,35846,-1,8263,12.25,28.31,1906.486785,60935.41837,59570,17743
2018-01-03T06:00:00Z,2018-01-03T07:00:00+0100,52.77,0,35084,-1,8265,19.42,28.95,2166.653743,66280.56122,64048,18973
2018-01-03T07:00:00Z,2018-01-03T08:00:00+0100,62.89,57,34870,-1,8522,22.57,29.2,2380.103617,69929.64286,65808,19706
2018-01-03T08:00:00Z,2018-01-03T09:00:00+0100,60.03,715,34076,96,8538,22.37,29.28,2514.134588,71290.15306,67284,19907
2018-01-03T09:00:00Z,2018-01-03T10:00:00+0100,58.19,1444,33780,486,9135,18.65,29.42,2588.266394,72605.7551,67948,20604
2018-01-03T10:00:00Z,2018-01-03T11:00:00+0100,62.99,2344,34324,970,9364,19.35,29.25,2631.955222,73709.5102,69081,20576
2018-01-03T11:00:00Z,2018-01-03T12:00:00+0100,63.52,2928,34058,1310,9628,18.93,29.23,2687.246547,73442.94898,69514,20800
2018-01-03T12:00:00Z,2018-01-03T13:00:00+0100,64.67,2722,34791,1246,9694,17.26,29.49,2663.975015,72620.13265,68161,20917
2018-01-03T13:00:00Z,2018-01-03T14:00:00+0100,65.24,1972,35150,992,9838,16.76,29.86,2498.849647,71075.88776,66812,21321
2018-01-03T14:00:00Z,2018-01-03T15:00:00+0100,67.76,867,35496,694,9872,18.09,30.51,2463.73136,70668.95918,65804,21563
2018-01-03T15:00:00Z,2018-01-03T16:00:00+0100,68.41,55,36415,264,9830,19.51,31.33,2378.07474,72047.34694,66103,21862
2018-01-03T16:00:00Z,2018-01-03T17:00:00+0100,69.55,0,37444,20,9626,24.13,31.59,2234.655081,74987.2551,70129,21908
2018-01-03T17:00:00Z,2018-01-03T18:00:00+0100,67.28,0,38216,-1,9706,36.67,30.78,2050.98857,74710.63265,72239,21544
2018-01-03T18:00:00Z,2018-01-03T19:00:00+0100,69.46,0,38377,-1,9628,26.27,30.15,1906.269298,72577.91837,69847,20984
2018-01-03T19:00:00Z,2018-01-03T20:00:00+0100,68.38,0,38551,-1,8954,26.06,29.37,1781.415528,68546.15306,65219,20202
2018-01-03T20:00:00Z,2018-01-03T21:00:00+0100,61.72,0,38968,-1,8444,19.88,28.93,1695.032118,65267.95918,62342,19290
2018-01-03T21:00:00Z,2018-01-03T22:00:00+0100,53.72,0,37494,-1,8412,17.26,28.13,1593.932825,62405.90816,65129,18580
2018-01-03T22:00:00Z,2018-01-03T23:00:00+0100,49.98,0,36976,-1,8310,13.87,27.31,1526.214263,58298.87755,63979,17601
2018-01-03T23:00:00Z,2018-01-04T00:00:00+0100,50.73,0,36438,-1,8156,11.76,27.05,1483.516076,54847.68367,59225,16618
2018-01-04T00:00:00Z,2018-01-04T01:00:00+0100,47.11,0,35744,-1,7434,3.46,26.78,1474.653438,52396.4898,57552,16460
2018-01-04T01:00:00Z,2018-01-04T02:00:00+0100,47.07,0,34716,-1,7062,2.11,26.47,1449.934943,51204.64286,54918,16234
2018-01-04T02:00:00Z,2018-01-04T03:00:00+0100,46.94,0,33590,-1,6679,2.63,26.49,1384.951531,51551.5102,52615,16060
2018-01-04T03:00:00Z,2018-01-04T04:00:00+0100,47,0,32067,-1,6304,4.99,26.6,1400.995813,52518.45918,52360,16179
2018-01-04T04:00:00Z,2018-01-04T05:00:00+0100,46.91,0,30418,-1,5970,11.08,27.01,1405.408853,55094.93878,55280,17099
2018-01-04T05:00:00Z,2018-01-04T06:00:00+0100,49.59,0,28825,0,6172,22.34,28.04,1343.302628,60850,60204,18599
2018-01-04T06:00:00Z,2018-01-04T07:00:00+0100,55.32,0,26823,-1,6740,33.59,30.43,1284.201476,66534,64286,20820
2018-01-04T07:00:00Z,2018-01-04T08:00:00+0100,55.78,52,24222,0,7566,40.45,33.7,1216.517799,69664.82653,65572,21301
2018-01-04T08:00:00Z,2018-01-04T09:00:00+0100,55.52,614,21585,100,8464,41.97,34.97,1212.808942,70708.20408,66496,21002
2018-01-04T09:00:00Z,2018-01-04T10:00:00+0100,55.23,1509,19505,498,9396,44.91,37.55,1218.904949,71846.7551,67291,21536
2018-01-04T10:00:00Z,2018-01-04T11:00:00+0100,53.58,2045,17838,995,10054,47.14,36.02,1218.981669,72974.81633,68511,21558
2018-01-04T11:00:00Z,2018-01-04T12:00:00+0100,51.74,2067,16248,1261,10244,46.04,35.53,1174.843955,72859.67347,68820,21972
2018-01-04T12:00:00Z,2018-01-04T13:00:00+0100,51.6,1608,14704,1252,10356,34.36,35.3,1150.193454,71909.65306,67077,21854
2018-01-04T13:00:00Z,2018-01-04T14:00:00+0100,51.41,1028,13367,1160,10173,32.51,35.83,1197.838964,70594.59184,65365,21755
2018-01-04T14:00:00Z,2018-01-04T15:00:00+0100,51.69,333,12616,682,10184,32.77,37.83,1350.809789,70311.57143,64207,22328
2018-01-04T15:00:00Z,2018-01-04T16:00:00+0100,52.59,7,13661,282,10022,33.81,39.03,1372.55225,71464.90816,64173,22347
2018-01-04T16:00:00Z,2018-01-04T17:00:00+0100,54.66,0,15336,30,9810,50.08,37.81,1380.970224,73192.85714,67735,22506
2018-01-04T17:00:00Z,2018-01-04T18:00:00+0100,54.1,0,16978,-1,9758,49.96,35.03,1319.300845,72385.84694,69998,21883
2018-01-04T18:00:00Z,2018-01-04T19:00:00+0100,51.89,0,18824,-1,9572,46.73,31.87,1315.930837,70585.08163,67855,21440
2018-01-04T19:00:00Z,2018-01-04T20:00:00+0100,46.58,0,21302,-1,9192,41.57,30.78,1325.777942,66784.47959,63257,20744
2018-01-04T20:00:00Z,2018-01-04T21:00:00+0100,45.43,0,23476,-1,8586,37.09,30.27,1350.556687,63606.90816,60318,19795
2018-01-04T21:00:00Z,2018-01-04T22:00:00+0100,43.96,0,24947,-1,7846,33.92,29.63,1387.365222,60963.88776,62835,19026
2018-01-04T22:00:00Z,2018-01-04T23:00:00+0100,31.41,0,26922,-1,7493,31.5,28.05,1336.742232,56753.80612,62241,17906
2018-01-04T23:00:00Z,2018-01-05T00:00:00+0100,26.9,0,30359,-1,7390,16.67,27.38,1342.584374,53445.06122,57147,17209
2018-01-05T00:00:00Z,2018-01-05T01:00:00+0100,25.12,0,32480,-1,7571,11.73,26.93,1422.716486,51493.05102,55778,16828
2018-01-05T01:00:00Z,2018-01-05T02:00:00+0100,24.12,0,33992,-1,7820,6.86,26.5,1485.800336,51033.4898,53401,16698
2018-01-05T02:00:00Z,2018-01-05T03:00:00+0100,22.04,0,34619,-1,7659,0.55,26.5,1466.124418,51475.33673,51604,16663
2018-01-05T03:00:00Z,2018-01-05T04:00:00+0100,18.37,0,34341,-1,7088,2.45,26.88,1585.260173,52721.36735,51645,16868
2018-01-05T04:00:00Z,2018-01-05T05:00:00+0100,22.09,0,33271,-1,6523,13.51,27.66,1684.267379,54946.64286,55005,17203
2018-01-05T05:00:00Z,2018-01-05T06:00:00+0100,23.35,0,33232,-1,6122,23.96,28.65,1709.109509,60986.71429,60052,18478
2018-01-05T06:00:00Z,2018-01-05T07:00:00+0100,28.76,0,32253,-1,5578,33.39,30.44,1720.591681,66899.2551,64520,20252
2018-01-05T07:00:00Z,2018-01-05T08:00:00+0100,36.63,254,30502,1,5037,37.79,32.64,1754.27391,70003.30612,66088,20941
2018-01-05T08:00:00Z,2018-01-05T09:00:00+0100,40.46,1560,28390,234,4516,36.93,34,1782.604343,70871.31633,66885,21116
2018-01-05T09:00:00Z,2018-01-05T10:00:00+0100,45.85,3554,25597,808,4315,39.11,34.38,1778.055501,71684.93878,67223,21612
2018-01-05T10:00:00Z,2018-01-05T11:00:00+0100,49.8,4395,23710,1372,4428,39.4,34.12,1749.276531,72619.14286,67910,21534
2018-01-05T11:00:00Z,2018-01-05T12:00:00+0100,51.36,3764,21032,1756,4760,41.69,34.05,1760.434177,72003.5102,67937,21488
2018-01-05T12:00:00Z,2018-01-05T13:00:00+0100,51.74,2686,17080,1818,5203,47,34.01,1786.08954,70538.2449,65795,21262
2018-01-05T13:00:00Z,2018-01-05T14:00:00+0100,51.92,1551,13601,1572,5594,44.08,32.89,1778.742072,69048.82653,64031,21118
2018-01-05T14:00:00Z,2018-01-05T15:00:00+0100,53.22,584,11213,1079,5112,47.1,34.5,1719.983075,68208.36735,63004,21622
2018-01-05T15:00:00Z,2018-01-05T16:00:00+0100,56.62,33,10180,460,4508,47.77,35.73,1678.303484,69035.37755,63003,21945
2018-01-05T16:00:00Z,2018-01-05T17:00:00+0100,56.92,0,9692,46,4154,56.35,37.37,1637.009099,71103.05102,67554,21939
2018-01-05T17:00:00Z,2018-01-05T18:00:00+0100,61.64,0,9593,-2,3908,57.42,34,1635.716108,70643.78571,69754,21488
2018-01-05T18:00:00Z,2018-01-05T19:00:00+0100,59.44,0,9844,-1,3796,53.99,32.25,1654.28761,68452.57143,67762,20710
2018-01-05T19:00:00Z,2018-01-05T20:00:00+0100,52.75,0,10025,-1,3604,42.36,31.51,1674.706984,64427.53061,63620,19788
2018-01-05T20:00:00Z,2018-01-05T21:00:00+0100,51.9,0,10627,-1,3216,39.9,31.25,1679.649277,61005.16327,60863,19168
2018-01-05T21:00:00Z,2018-01-05T22:00:00+0100,51.38,0,11542,-2,2692,39.97,30.44,1684.787479,58729.27551,64061,18294
2018-01-05T22:00:00Z,2018-01-05T23:00:00+0100,49.96,0,12261,-2,2304,36.27,29.64,1759.378208,54906.7551,63327,17684
2018-01-05T23:00:00Z,2018-01-06T00:00:00+0100,50.29,0,12768,-2,2234,29.45,29.45,1743.987929,51112.89796,58365,16866
2018-01-06T00:00:00Z,2018-01-06T01:00:00+0100,47.72,0,12905,-1,1978,28.55,28.55,1755.036899,48706.54082,56886,16598
2018-01-06T01:00:00Z,2018-01-06T02:00:00+0100,48.38,0,12400,-1,1826,28.18,28.18,1805.420879,47216.03061,54221,16450
2018-01-06T02:00:00Z,2018-01-06T03:00:00+0100,48.02,0,12291,-1,1654,25.27,28,1918.970612,47014.21429,51787,16516
2018-01-06T03:00:00Z,2018-01-06T04:00:00+0100,44.23,0,11644,-1,1626,24.34,28.15,2012.616961,47087.5,51067,16643
2018-01-06T04:00:00Z,2018-01-06T05:00:00+0100,47.17,0,11070,-1,1462,27.42,28.7,2132.97833,46935.11224,52409,16696
2018-01-06T05:00:00Z,2018-01-06T06:00:00+0100,48.19,0,10149,-1,1198,30,29.48,2243.718413,47218.39796,54519,17289
2018-01-06T06:00:00Z,2018-01-06T07:00:00+0100,49.11,0,9094,-1,1020,31.36,30.35,2318.243276,50007.10204,56931,18022
2018-01-06T07:00:00Z,2018-01-06T08:00:00+0100,50.44,253,8086,-1,918,34.19,30.38,2366.264078,53225.67347,58888,18792
2018-01-06T08:00:00Z,2018-01-06T09:00:00+0100,53.4,2089,6600,124,914,41.11,30.9,2476.48791,56181.60204,61366,19173
2018-01-06T09:00:00Z,2018-01-06T10:00:00+0100,56.55,4524,4911,476,944,44,31.89,2550.964547,58139.14286,62562,19543
2018-01-06T10:00:00Z,2018-01-06T11:00:00+0100,60.02,6108,3486,771,966,43.74,32.86,2612.921805,59738.13265,63906,19822
2018-01-06T11:00:00Z,2018-01-06T12:00:00+0100,60.22,6217,2899,988,983,44.43,32.17,2643.224869,59507.37755,65551,20036
2018-01-06T12:00:00Z,2018-01-06T13:00:00+0100,55,5194,2398,1079,1022,42.9,31.79,2677.997802,57963.69388,62349,20087
2018-01-06T13:00:00Z,2018-01-06T14:00:00+0100,52.39,3392,2077,939,1158,38.7,31.77,2851.819765,56516.79592,60050,20103
2018-01-06T14:00:00Z,2018-01-06T15:00:00+0100,51.57,1293,2125,612,1418,37.4,33.05,2977.889375,56338.88776,58824,20614
2018-01-06T15:00:00Z,2018-01-06T16:00:00+0100,54.71,86,2840,264,1730,37.99,37.24,3147.83749,58062.60204,59271,21296
2018-01-06T16:00:00Z,2018-01-06T17:00:00+0100,63.43,0,4006,27,1996,44.22,37.75,3218.992929,61618.5,63603,21314
2018-01-06T17:00:00Z,2018-01-06T18:00:00+0100,67.37,0,4733,-2,2578,49.98,34.45,3441.894356,62302.5102,65706,21092
2018-01-06T18:00:00Z,2018-01-06T19:00:00+0100,67.2,0,5558,-2,2977,45.9,31.93,3618.443467,60628.18367,64462,20696
2018-01-06T19:00:00Z,2018-01-06T20:00:00+0100,66.03,0,6522,-2,3473,40.9,31.06,3712.052909,57022.7551,61403,20236
2018-01-06T20:00:00Z,2018-01-06T21:00:00+0100,55.36,0,7408,-2,4058,33.69,30.72,3760.933229,54761.47959,59006,19590
2018-01-06T21:00:00Z,2018-01-06T22:00:00+0100,58.59,0,8692,-2,4489,36.26,29.98,3770.793002,53960.84694,62627,18966
2018-01-06T22:00:00Z,2018-01-06T23:00:00+0100,53.7,0,9568,-2,4838,29.03,29.03,3708.257248,50498.84694,62260,18170
2018-01-06T23:00:00Z,2018-01-07T00:00:00+0100,46.03,0,10594,-2,5254,21.87,27.58,3692.78561,47264.17347,57740,17849
2018-01-07T00:00:00Z,2018-01-07T01:00:00+0100,47.98,0,11650,-2,5884,15.98,25.9,3512.486354,45060.07143,56310,17638
2018-01-07T01:00:00Z,2018-01-07T02:00:00+0100,47.84,0,12891,-2,6584,15.99,25.89,3442.023474,44040.97959,53348,17577
2018-01-07T02:00:00Z,2018-01-07T03:00:00+0100,46.11,0,13365,-2,7182,14,26.16,3373.088744,43704.94898,51031,17536
2018-01-07T03:00:00Z,2018-01-07T04:00:00+0100,46.08,0,12996,-2,7684,12.51,26.6,3269.900655,43692.2551,50103,17638
2018-01-07T04:00:00Z,2018-01-07T05:00:00+0100,47.62,0,13254,-2,8032,13.21,27.14,3192.34039,43327.31633,50829,17837
2018-01-07T05:00:00Z,2018-01-07T06:00:00+0100,55.77,0,14194,-2,8404,12.17,27.43,2873.507457,42864.7449,51988,18448
2018-01-07T06:00:00Z,2018-01-07T07:00:00+0100,68.61,0,14838,-2,8775,13.02,27.69,2861.245798,44877.15306,53560,18891
2018-01-07T07:00:00Z,2018-01-07T08:00:00+0100,74.15,100,15069,0,9294,18.41,27.93,2996.037449,47886.26531,54980,19470
2018-01-07T08:00:00Z,2018-01-07T09:00:00+0100,74.93,863,14815,106,9332,19.58,28.33,3206.521469,51600.07143,58194,20003
2018-01-07T09:00:00Z,2018-01-07T10:00:00+0100,73.59,2200,14265,400,9572,22.14,28.79,3622.061609,54305.58163,60810,20183
2018-01-07T10:00:00Z,2018-01-07T11:00:00+0100,71.23,3282,13752,705,9826,28.44,28.95,3862.348655,57074.12245,63284,20287
2018-01-07T11:00:00Z,2018-01-07T12:00:00+0100,68.79,3771,13898,899,9678,29.26,28.96,4075.740084,57403.78571,65375,20280
2018-01-07T12:00:00Z,2018-01-07T13:00:00+0100,66.75,3427,14117,963,9460,27.08,28.27,4151.185294,56113.37755,61866,19960
2018-01-07T13:00:00Z,2018-01-07T14:00:00+0100,62.47,2410,13958,830,9192,20.32,28.29,4125.528952,54658.44898,59307,19815
2018-01-07T14:00:00Z,2018-01-07T15:00:00+0100,53.25,908,14513,596,8942,19.86,28.62,3935.715611,54326.52041,58474,20526
2018-01-07T15:00:00Z,2018-01-07T16:00:00+0100,53.26,41,15915,234,8762,21.41,29.38,3997.133237,56533.95918,58666,21344
2018-01-07T16:00:00Z,2018-01-07T17:00:00+0100,53.42,0,17218,24,8754,28.87,30.88,4193.584315,60959.69388,63226,21671
2018-01-07T17:00:00Z,2018-01-07T18:00:00+0100,47.91,0,17508,-2,8410,34.34,31.51,4465.527495,62250.11224,66405,21474
2018-01-07T18:00:00Z,2018-01-07T19:00:00+0100,42.05,0,17417,-2,8097,32.33,31.12,4582.988667,60650.22449,65912,20978
2018-01-07T19:00:00Z,2018-01-07T20:00:00+0100,40.96,0,16959,-2,7833,31.44,29.96,4564.866525,58019.52041,63182,20362
2018-01-07T20:00:00Z,2018-01-07T21:00:00+0100,32.04,0,16603,-2,7128,28.94,28.94,4545.942199,56343.72449,60508,19594
2018-01-07T21:00:00Z,2018-01-07T22:00:00+0100,20.82,0,15963,-2,6340,29.69,28.9,4449.384445,56069.47959,63474,18689
2018-01-07T22:00:00Z,2018-01-07T23:00:00+0100,1.84,0,15992,-2,5856,27.01,27.57,4331.574366,52996.31633,62709,18014
2018-01-07T23:00:00Z,2018-01-08T00:00:00+0100,17.94,0,16032,-2,5747,18.91,25.03,4078.780318,49860.87755,58630,17262
2018-01-08T00:00:00Z,2018-01-08T01:00:00+0100,20.91,0,16029,-2,5719,15.15,23.96,3772.952873,48114.45918,57745,17044
2018-01-08T01:00:00Z,2018-01-08T02:00:00+0100,7.78,0,16298,-2,5560,15.11,23.92,3552.780796,47621.52041,55560,17023
2018-01-08T02:00:00Z,2018-01-08T03:00:00+0100,14.33,0,16128,-2,5350,13.42,25.48,3213.103003,47992.70408,53508,17262
2018-01-08T03:00:00Z,2018-01-08T04:00:00+0100,18.56,0,15835,-2,5113,12.91,26.12,3067.794701,49478.32653,54308,17620
2018-01-08T04:00:00Z,2018-01-08T05:00:00+0100,18.57,0,15897,-2,4998,17.1,27.96,2851.73784,53891.92857,58511,18196
2018-01-08T05:00:00Z,2018-01-08T06:00:00+0100,35.81,0,16752,-2,4968,30.03,29.62,2593.574433,63361.36735,66303,20463
2018-01-08T06:00:00Z,2018-01-08T07:00:00+0100,43.87,0,17363,-2,5009,42.93,35.02,2591.04066,70679.73469,72001,22441
2018-01-08T07:00:00Z,2018-01-08T08:00:00+0100,46.93,129,17937,0,4876,44.95,37.88,2619.48885,73769.40816,72571,22511
2018-01-08T08:00:00Z,2018-01-08T09:00:00+0100,43.88,1414,18034,138,4638,44.66,37.96,2676.785244,74097.77551,73102,22230
2018-01-08T09:00:00Z,2018-01-08T10:00:00+0100,43.85,3723,17748,590,4479,46.6,36.9,2581.342243,74772.84694,73281,22396
2018-01-08T10:00:00Z,2018-01-08T11:00:00+0100,46.74,5751,16868,1024,4063,51.88,35.93,2421.093747,75373.57143,73897,22440
2018-01-08T11:00:00Z,2018-01-08T12:00:00+0100,43.94,6716,16213,1206,3764,43.42,35.27,2285.25592,75018.39796,73995,22298
2018-01-08T12:00:00Z,2018-01-08T13:00:00+0100,43.21,6331,16723,1279,3378,43.54,35.15,2291.107497,74393.89796,72242,22108
2018-01-08T13:00:00Z,2018-01-08T14:00:00+0100,43.81,4478,17850,1194,3108,44.19,35.09,2384.999589,73171.59184,70267,22044
2018-01-08T14:00:00Z,2018-01-08T15:00:00+0100,45.6,1722,19571,1012,3032,40.97,36.35,2443.165352,72998.58163,69232,22472
2018-01-08T15:00:00Z,2018-01-08T16:00:00+0100,35.21,108,22876,518,2896,47.66,36.55,2508.932925,74307.41837,69433,22834
2018-01-08T16:00:00Z,2018-01-08T17:00:00+0100,45.64,0,25434,96,2976,54.12,36.58,2519.197676,77797.4898,74163,22930
2018-01-08T17:00:00Z,2018-01-08T18:00:00+0100,45.63,0,26808,-1,2948,55,33.76,2448.962049,77558.14286,77095,22736
2018-01-08T18:00:00Z,2018-01-08T19:00:00+0100,37.94,0,27558,-1,2878,52.93,31.16,2414.683312,75602.04082,74254,22229
2018-01-08T19:00:00Z,2018-01-08T20:00:00+0100,39.53,0,27068,-1,2914,37.57,29.68,2377.273499,71305.42857,69415,21213
2018-01-08T20:00:00Z,2018-01-08T21:00:00+0100,35.97,0,26960,-2,2952,34.12,28.92,2415.88311,67702.16327,65719,20548
2018-01-08T21:00:00Z,2018-01-08T22:00:00+0100,29.72,0,26782,-2,2798,31.19,28.49,2316.895812,64583.71429,68336,19444
2018-01-08T22:00:00Z,2018-01-08T23:00:00+0100,22.55,0,26793,-2,2642,45.19,28.09,2335.324146,59984.27551,67226,18476
